age,job,marital,education,default,housing,loan,balance,duration,campaign,previous,term_deposit,date
37,admin.,single,secondary,0,1,0,140,310,1,0,0,may 6
39,management,single,secondary,0,1,0,1877,185,1,0,0,may 6
51,blue-collar,married,primary,0,1,0,1127,47,1,0,0,may 6
41,technician,married,secondary,0,1,0,871,145,1,0,0,may 6
41,technician,married,secondary,0,1,1,767,204,1,0,0,may 6
43,blue-collar,married,secondary,0,0,0,0,187,1,0,0,may 6
30,services,single,secondary,0,1,0,209,30,2,0,0,may 6
54,management,divorced,primary,0,0,0,0,472,1,0,0,may 6
43,blue-collar,divorced,secondary,0,1,1,110,448,1,0,0,may 6
59,management,divorced,tertiary,0,1,1,-76,264,1,0,0,may 6
40,blue-collar,married,primary,0,1,0,-66,288,1,0,0,may 6
32,technician,married,secondary,0,1,0,0,176,2,0,0,may 6
29,blue-collar,married,secondary,0,1,0,1,215,1,0,0,may 6
36,blue-collar,married,secondary,0,1,0,0,337,1,0,0,may 6
55,unemployed,married,tertiary,0,0,0,5345,278,1,0,0,may 6
30,blue-collar,divorced,secondary,0,1,0,-209,188,2,0,0,may 6
39,admin.,single,secondary,0,1,0,0,174,2,0,0,may 6
39,blue-collar,divorced,secondary,0,1,0,42,226,2,0,0,may 6
50,blue-collar,divorced,secondary,0,1,0,41,190,1,0,0,may 6
44,blue-collar,married,secondary,0,1,0,-99,111,2,0,0,may 6
37,technician,single,secondary,0,1,0,17,164,1,0,0,may 6
46,admin.,married,primary,0,1,1,276,157,2,0,0,may 6
37,management,single,tertiary,0,1,1,230,374,1,0,0,may 6
29,blue-collar,married,secondary,0,1,0,9,349,1,0,0,may 6
41,blue-collar,married,secondary,0,1,0,946,325,1,0,0,may 6
45,blue-collar,married,primary,0,1,0,1297,233,2,0,0,may 6
57,retired,divorced,secondary,0,1,0,-331,531,1,0,0,may 6
48,blue-collar,single,secondary,0,1,0,44,153,1,0,0,may 6
60,retired,married,secondary,1,0,0,15,80,1,0,0,may 6
26,admin.,single,secondary,0,1,0,712,232,1,0,0,may 6
58,retired,married,secondary,0,1,0,5435,118,1,0,0,may 6
34,admin.,married,secondary,0,1,0,507,190,1,0,0,may 6
55,unemployed,divorced,secondary,0,1,0,387,918,1,0,1,may 6
41,blue-collar,married,primary,0,1,1,0,238,1,0,0,may 6
50,management,divorced,secondary,0,1,0,1716,82,1,0,0,may 6
49,entrepreneur,married,secondary,0,1,1,167,198,3,0,0,may 6
44,blue-collar,married,primary,0,1,0,148,211,1,0,0,may 6
31,technician,married,secondary,0,1,1,17,120,1,0,0,may 6
34,blue-collar,single,tertiary,0,1,0,1011,136,1,0,0,may 6
42,management,married,tertiary,0,0,0,744,157,1,0,0,may 6
52,admin.,married,secondary,0,1,0,484,128,1,0,0,may 6
29,management,single,tertiary,0,1,0,0,211,1,0,0,may 6
53,retired,married,primary,0,1,0,136,267,2,0,0,may 6
43,blue-collar,married,secondary,0,1,0,1335,371,2,0,0,may 6
38,management,married,secondary,0,1,0,517,288,2,0,0,may 6
46,management,married,tertiary,0,1,0,459,221,1,0,0,may 6
30,admin.,divorced,secondary,0,1,1,83,310,1,0,0,may 6
44,blue-collar,married,primary,0,0,0,213,158,1,0,0,may 6
31,housemaid,married,primary,0,1,0,203,604,3,0,0,may 6
42,services,single,secondary,0,1,0,518,198,1,0,0,may 6
40,management,single,tertiary,0,1,0,3877,145,1,0,0,may 6
52,admin.,married,secondary,0,1,0,1236,247,1,0,0,may 6
45,blue-collar,divorced,secondary,0,1,0,756,179,2,0,0,may 6
48,blue-collar,married,secondary,0,1,0,157,73,1,0,0,may 6
45,blue-collar,married,primary,0,1,0,-66,263,2,0,0,may 6
34,blue-collar,married,primary,0,1,0,-144,79,2,0,0,may 6
46,blue-collar,married,secondary,0,1,0,71,416,1,0,0,may 6
49,services,divorced,secondary,0,1,0,505,162,1,0,0,may 6
50,technician,married,primary,0,1,0,249,129,1,0,0,may 6
34,admin.,single,secondary,0,1,0,0,150,1,0,0,may 6
40,unemployed,single,secondary,0,1,0,11,43,1,0,0,may 6
36,admin.,married,secondary,0,1,0,639,191,1,0,0,may 6
45,blue-collar,married,secondary,0,1,0,82,250,1,0,0,may 6
36,self-employed,married,tertiary,0,1,0,107,146,1,0,0,may 6
56,services,married,secondary,0,1,0,473,416,1,0,0,may 6
42,services,divorced,secondary,0,1,1,372,121,2,0,0,may 6
30,admin.,married,secondary,0,1,0,46,114,2,0,0,may 6
30,student,single,tertiary,0,1,0,34,289,1,0,0,may 6
33,blue-collar,married,secondary,0,1,0,-10,123,1,0,0,may 6
36,admin.,married,secondary,0,1,0,-106,130,2,0,0,may 6
39,services,divorced,primary,0,1,0,471,161,2,0,0,may 6
56,admin.,divorced,secondary,0,1,0,778,149,2,0,0,may 6
42,technician,married,secondary,0,1,0,315,259,2,0,0,may 6
52,blue-collar,married,secondary,0,0,0,3165,26,1,0,0,may 6
36,admin.,divorced,secondary,0,1,0,131,153,1,0,0,may 6
35,entrepreneur,married,secondary,1,1,0,204,424,2,0,0,may 6
47,technician,married,secondary,0,1,0,83,179,2,0,0,may 6
59,services,divorced,secondary,0,1,1,0,97,1,0,0,may 6
57,blue-collar,married,primary,0,1,1,5431,383,1,0,0,may 6
46,unemployed,married,secondary,0,1,0,-125,23,1,0,0,may 6
34,blue-collar,married,secondary,0,0,0,0,195,1,0,0,may 6
28,services,single,secondary,0,1,0,5090,1297,3,0,1,may 6
56,blue-collar,married,secondary,0,1,0,1602,427,1,0,0,may 6
41,blue-collar,single,primary,1,1,1,-137,189,1,0,0,may 6
54,services,married,secondary,0,0,0,193,179,1,0,0,may 6
61,retired,married,secondary,0,1,1,195,179,1,0,0,may 6
53,entrepreneur,married,secondary,0,0,0,288,69,1,0,0,may 6
47,technician,married,secondary,0,1,0,19,105,2,0,0,may 6
53,blue-collar,married,primary,0,1,0,25,266,3,0,0,may 6
46,services,married,secondary,0,1,0,216,524,2,0,0,may 6
39,blue-collar,divorced,primary,0,1,1,190,96,2,0,0,may 6
56,technician,divorced,secondary,0,1,0,99,155,2,0,0,may 6
55,services,divorced,primary,0,1,0,2298,162,2,0,0,may 6
44,management,married,tertiary,0,1,0,17,352,2,0,0,may 6
37,technician,married,primary,0,1,0,0,76,4,0,0,may 6
35,blue-collar,married,primary,0,1,0,0,154,2,0,0,may 6
55,blue-collar,married,secondary,0,1,0,840,310,2,0,0,may 6
37,services,married,secondary,0,1,0,358,390,3,0,0,may 6
30,technician,single,secondary,0,1,0,0,369,1,0,0,may 6
37,blue-collar,married,primary,0,1,1,-325,112,2,0,0,may 6
36,technician,single,secondary,0,1,0,-15,341,3,0,0,may 6
38,technician,married,secondary,0,1,0,581,79,1,0,0,may 6
41,admin.,divorced,primary,0,1,0,4070,140,2,0,0,may 6
48,retired,married,secondary,0,0,1,74,315,1,0,0,may 6
55,services,divorced,secondary,0,1,0,141,262,2,0,0,may 6
28,services,divorced,secondary,0,0,0,89,174,2,0,0,may 6
54,services,married,secondary,1,1,0,0,138,3,0,0,may 6
30,blue-collar,married,secondary,0,0,0,450,526,2,0,0,may 6
48,technician,married,tertiary,0,0,0,310,135,1,0,0,may 6
31,self-employed,married,secondary,0,1,0,0,36,5,0,0,may 6
38,blue-collar,married,secondary,0,1,0,384,1906,3,0,0,may 6
37,blue-collar,married,secondary,0,1,0,395,219,2,0,0,may 6
56,blue-collar,married,primary,0,1,1,5,407,2,0,0,may 6
51,blue-collar,married,secondary,0,1,1,50,121,1,0,0,may 6
39,blue-collar,married,secondary,0,1,1,285,209,1,0,0,may 6
51,blue-collar,married,primary,0,1,1,653,208,1,0,0,may 6
43,self-employed,married,secondary,0,1,0,918,193,1,0,0,may 6
32,services,married,secondary,0,1,1,243,144,1,0,0,may 6
29,technician,single,tertiary,0,1,0,405,65,1,0,0,may 6
48,management,divorced,tertiary,0,1,0,1328,339,1,0,0,may 6
55,services,married,primary,0,1,0,255,285,1,0,0,may 6
53,blue-collar,married,secondary,0,1,0,3397,231,1,0,0,may 6
39,management,married,tertiary,0,1,0,2877,278,1,0,0,may 6
31,blue-collar,single,tertiary,0,1,1,60,389,1,0,0,may 6
39,blue-collar,married,primary,0,1,0,2226,158,1,0,0,may 6
40,blue-collar,married,primary,0,1,0,2880,145,2,0,0,may 6
48,technician,married,secondary,0,0,0,147,142,3,0,0,may 6
33,technician,divorced,secondary,0,1,1,7,87,1,0,0,may 6
40,technician,married,secondary,0,1,0,109,147,2,0,0,may 6
59,retired,married,primary,0,1,0,-119,289,1,0,0,may 6
30,technician,married,secondary,0,1,0,484,703,1,0,1,may 6
31,management,single,tertiary,0,1,0,1852,170,3,0,0,may 6
35,unemployed,married,secondary,0,1,0,533,802,1,0,0,may 6
54,technician,divorced,secondary,0,1,0,21,381,2,0,0,may 6
32,technician,married,secondary,0,1,1,90,57,2,0,0,may 6
32,admin.,single,tertiary,0,1,0,395,241,3,0,0,may 6
42,blue-collar,married,primary,0,1,0,15,230,1,0,0,may 6
33,services,married,tertiary,0,0,0,85,262,3,0,0,may 6
52,entrepreneur,married,tertiary,0,1,1,-184,392,2,0,0,may 6
52,services,married,secondary,0,0,0,660,201,2,0,0,may 6
52,blue-collar,divorced,primary,1,1,0,-183,145,1,0,0,may 6
30,unemployed,divorced,secondary,0,1,0,1144,252,1,0,0,may 6
44,services,divorced,secondary,0,1,0,1,235,4,0,0,may 6
35,admin.,married,secondary,0,1,1,69,235,2,0,0,may 6
55,management,single,secondary,0,1,0,220,328,2,0,0,may 6
33,blue-collar,married,primary,0,1,0,332,116,2,0,0,may 6
37,blue-collar,single,secondary,0,1,0,240,246,1,0,0,may 6
42,technician,single,secondary,0,1,0,0,293,1,0,0,may 6
43,unemployed,married,secondary,0,1,0,0,37,2,0,0,may 6
38,entrepreneur,married,tertiary,0,1,0,898,132,2,0,0,may 6
37,technician,married,secondary,0,1,1,123,530,2,0,0,may 6
31,student,single,secondary,0,1,0,252,175,3,0,0,may 6
41,management,married,tertiary,0,1,0,65,524,2,0,0,may 6
41,technician,married,secondary,0,1,1,-366,29,3,0,0,may 6
29,student,single,secondary,0,1,0,209,311,2,0,0,may 6
38,admin.,single,secondary,0,1,0,221,211,2,0,0,may 6
44,self-employed,divorced,tertiary,0,1,0,4,312,3,0,0,may 6
39,admin.,married,secondary,0,1,0,104,412,1,0,0,may 6
28,technician,single,secondary,0,1,0,312,392,1,0,0,may 6
33,blue-collar,married,secondary,0,1,0,-349,191,1,0,0,may 6
40,blue-collar,married,primary,0,1,1,-322,144,1,0,0,may 6
29,admin.,married,secondary,0,1,0,-150,328,1,0,0,may 6
32,admin.,married,tertiary,0,1,0,281,226,1,0,0,may 6
45,services,married,secondary,0,1,0,1259,507,1,0,0,may 6
33,admin.,single,secondary,0,1,0,101,392,1,0,0,may 6
34,blue-collar,married,secondary,0,1,0,848,684,2,0,0,may 6
41,blue-collar,married,secondary,0,1,0,140,311,3,0,0,may 6
35,admin.,single,secondary,0,1,0,148,128,2,0,0,may 6
40,technician,single,secondary,0,1,0,200,322,2,0,0,may 6
60,self-employed,married,primary,0,1,0,46,202,4,0,0,may 6
47,services,divorced,secondary,0,1,0,201,92,2,0,0,may 6
46,blue-collar,married,primary,0,1,0,530,739,3,0,0,may 6
31,blue-collar,single,secondary,0,1,0,0,273,2,0,0,may 6
49,self-employed,married,secondary,0,1,0,1,260,3,0,0,may 6
29,blue-collar,married,secondary,0,1,0,43,268,2,0,0,may 6
31,management,single,tertiary,0,1,0,-173,396,2,0,0,may 6
38,management,married,tertiary,0,1,0,389,262,1,0,0,may 6
37,blue-collar,married,primary,0,1,1,215,308,3,0,0,may 6
35,technician,married,secondary,0,1,0,-131,467,2,0,0,may 6
31,management,single,secondary,0,1,0,783,320,1,0,0,may 6
41,admin.,married,secondary,0,1,0,0,160,3,0,0,may 6
40,services,divorced,secondary,0,1,0,105,189,2,0,0,may 6
29,admin.,married,secondary,0,1,1,182,477,1,0,0,may 6
49,admin.,married,secondary,0,1,0,82,310,1,0,0,may 6
42,management,married,tertiary,0,1,0,0,65,3,0,0,may 6
54,services,married,secondary,0,1,0,510,196,2,0,0,may 6
40,management,single,tertiary,0,1,0,242,221,2,0,0,may 6
53,admin.,married,secondary,0,1,1,244,197,2,0,0,may 6
49,management,married,tertiary,0,1,0,92,221,2,0,0,may 6
40,blue-collar,married,primary,1,1,0,0,64,2,0,0,may 6
29,student,single,secondary,0,1,0,948,75,2,0,0,may 6
36,blue-collar,married,primary,0,1,0,23,400,2,0,0,may 6
37,technician,married,secondary,0,1,0,710,378,3,0,0,may 6
39,services,married,secondary,0,1,0,1205,118,2,0,0,may 6
36,technician,married,secondary,0,1,1,368,1597,2,0,1,may 6
44,entrepreneur,married,tertiary,0,1,0,1631,346,2,0,0,may 6
40,admin.,married,secondary,0,1,0,6,60,3,0,0,may 6
49,blue-collar,married,secondary,0,1,0,26,276,2,0,0,may 6
57,management,married,tertiary,0,1,0,2142,251,3,0,0,may 6
24,services,single,secondary,0,1,1,77,390,2,0,0,may 6
33,admin.,married,secondary,0,0,0,21,189,3,0,0,may 6
43,services,divorced,secondary,0,1,0,0,125,2,0,0,may 6
43,admin.,single,secondary,0,1,0,-497,234,2,0,0,may 6
40,blue-collar,divorced,primary,0,0,0,369,79,2,0,0,may 6
35,technician,single,tertiary,0,1,1,226,283,3,0,0,may 6
47,technician,married,secondary,0,1,0,503,109,2,0,0,may 6
33,blue-collar,married,secondary,0,1,0,372,132,2,0,0,may 6
31,admin.,married,secondary,0,1,1,0,144,2,0,0,may 6
40,blue-collar,divorced,secondary,0,1,0,0,121,2,0,0,may 6
36,entrepreneur,married,tertiary,0,1,0,125,95,3,0,0,may 6
56,retired,divorced,primary,0,1,0,4,31,3,0,0,may 6
41,admin.,divorced,secondary,0,1,0,322,87,4,0,0,may 6
53,retired,married,secondary,0,1,0,303,593,2,0,0,may 6
39,blue-collar,married,secondary,0,1,0,607,99,2,0,0,may 6
44,blue-collar,divorced,secondary,0,1,0,579,198,2,0,0,may 6
38,admin.,married,secondary,0,1,0,3047,285,2,0,0,may 6
54,technician,divorced,secondary,0,1,0,83,190,3,0,0,may 6
58,management,married,tertiary,0,1,0,68,172,5,0,0,may 6
52,blue-collar,married,primary,0,1,0,58,213,3,0,0,may 6
28,admin.,single,secondary,0,1,0,251,178,2,0,0,may 6
36,blue-collar,married,secondary,0,1,0,688,174,2,0,0,may 6
60,retired,married,primary,0,1,0,364,631,2,0,0,may 6
42,services,divorced,secondary,0,1,0,55,176,5,0,0,may 6
42,admin.,married,secondary,0,1,0,101,32,3,0,0,may 6
44,management,married,tertiary,0,1,0,105,1529,2,0,0,may 6
51,blue-collar,divorced,primary,0,1,0,325,254,2,0,0,may 6
49,blue-collar,married,primary,0,1,0,198,200,2,0,0,may 6
37,blue-collar,married,secondary,0,1,0,183,112,4,0,0,may 6
34,management,married,tertiary,0,1,0,105,314,3,0,0,may 6
35,services,married,secondary,0,1,0,109,597,3,0,0,may 6
35,blue-collar,single,secondary,0,1,1,376,207,3,0,0,may 6
40,blue-collar,married,primary,0,1,0,-7,410,2,0,0,may 6
55,technician,married,secondary,0,0,0,0,160,3,0,0,may 6
55,retired,married,secondary,0,1,0,143,42,3,0,0,may 6
35,management,single,tertiary,0,1,0,550,55,2,0,0,may 6
57,blue-collar,married,primary,0,1,0,162,155,2,0,0,may 6
53,management,married,tertiary,0,1,0,115,336,3,0,0,may 6
41,blue-collar,married,primary,0,1,0,512,233,2,0,0,may 6
43,blue-collar,married,primary,0,1,0,1211,208,3,0,0,may 6
31,entrepreneur,married,tertiary,0,1,0,281,206,2,0,0,may 6
37,blue-collar,single,secondary,0,1,0,88,128,2,0,0,may 6
30,management,married,tertiary,0,1,0,32,122,3,0,0,may 6
30,admin.,single,secondary,0,1,0,115,66,3,0,0,may 6
54,blue-collar,married,secondary,0,1,0,254,66,2,0,0,may 6
36,management,married,tertiary,0,1,0,144,164,2,0,0,may 6
55,unemployed,married,tertiary,0,0,0,383,343,3,0,0,may 6
37,admin.,single,secondary,0,1,1,569,126,2,0,0,may 6
38,housemaid,married,secondary,0,1,0,0,59,3,0,0,may 6
48,admin.,married,secondary,0,1,0,3754,249,3,0,0,may 6
55,housemaid,divorced,tertiary,0,1,0,6920,406,3,0,0,may 6
59,services,married,secondary,0,1,1,307,250,7,0,0,may 6
37,technician,married,secondary,0,1,0,-421,183,5,0,0,may 6
33,blue-collar,divorced,secondary,0,0,0,60,190,3,0,0,may 6
44,blue-collar,married,primary,0,1,0,67,220,2,0,0,may 6
57,technician,married,secondary,0,1,0,402,153,3,0,0,may 6
30,self-employed,single,tertiary,0,0,0,800,95,2,0,0,may 6
42,technician,married,tertiary,0,1,1,239,191,3,0,0,may 6
51,blue-collar,divorced,secondary,0,1,0,421,216,2,0,0,may 6
44,admin.,divorced,secondary,0,1,0,161,89,2,0,0,may 7
46,technician,married,secondary,1,0,0,289,51,3,0,0,may 7
29,student,single,secondary,0,1,0,110,169,3,0,0,may 7
39,blue-collar,married,primary,0,1,0,245,148,3,0,0,may 7
42,services,married,secondary,0,1,0,0,132,3,0,0,may 7
50,blue-collar,married,primary,0,1,0,156,117,3,0,0,may 7
42,technician,single,secondary,0,1,0,0,275,4,0,0,may 7
39,admin.,married,secondary,0,1,0,20,124,2,0,0,may 7
55,technician,single,tertiary,0,1,0,92,118,3,0,0,may 7
46,services,married,secondary,0,1,0,89,479,2,0,0,may 7
42,blue-collar,married,secondary,0,1,0,166,285,3,0,0,may 7
45,management,married,tertiary,0,1,0,103,35,4,0,0,may 7
43,blue-collar,married,primary,0,1,0,-454,322,2,0,0,may 7
42,admin.,married,secondary,0,1,0,445,202,2,0,0,may 7
30,admin.,married,secondary,0,0,0,4,172,8,0,0,may 7
47,blue-collar,married,secondary,0,1,0,1001,201,4,0,0,may 7
51,services,divorced,secondary,0,1,0,-69,216,3,0,0,may 7
38,technician,single,secondary,0,1,0,42,195,2,0,0,may 7
42,management,divorced,tertiary,0,1,0,221,720,2,0,0,may 7
32,technician,divorced,secondary,0,1,1,210,188,2,0,0,may 7
46,management,married,tertiary,0,0,0,0,70,2,0,0,may 7
29,student,single,tertiary,0,1,0,185,141,3,0,0,may 7
59,retired,married,secondary,0,1,0,836,106,1,0,0,may 7
32,blue-collar,single,secondary,0,1,0,301,395,2,0,0,may 7
44,blue-collar,married,primary,0,1,0,503,629,2,0,0,may 7
40,retired,married,primary,0,1,0,407,502,1,0,0,may 7
31,blue-collar,single,secondary,0,1,0,53,446,1,0,0,may 7
46,self-employed,married,tertiary,0,1,0,2303,241,1,0,0,may 7
43,management,married,tertiary,0,1,0,144,131,3,0,0,may 7
34,services,married,secondary,0,1,0,205,312,1,0,0,may 7
39,management,married,tertiary,0,1,0,305,275,6,0,0,may 7
30,blue-collar,divorced,secondary,0,1,1,251,120,2,0,0,may 7
56,retired,married,secondary,0,1,0,0,333,4,0,0,may 7
29,technician,married,secondary,0,0,0,8,113,1,0,0,may 7
40,blue-collar,divorced,secondary,0,1,0,139,91,1,0,0,may 7
36,services,married,secondary,0,1,0,184,128,3,0,0,may 7
37,blue-collar,single,secondary,0,1,0,238,200,2,0,0,may 7
35,admin.,married,secondary,0,0,0,0,326,1,0,0,may 7
35,blue-collar,married,primary,1,1,0,0,292,1,0,0,may 7
47,services,married,primary,0,1,0,222,68,1,0,0,may 7
31,services,married,secondary,0,1,0,414,215,1,0,0,may 7
56,retired,single,primary,0,1,0,223,97,1,0,0,may 7
57,technician,married,secondary,0,0,0,197,32,1,0,0,may 7
36,blue-collar,married,secondary,0,1,0,-251,162,1,0,0,may 7
45,self-employed,divorced,secondary,0,1,0,-139,152,3,0,0,may 7
29,technician,single,tertiary,0,1,0,0,104,2,0,0,may 7
57,services,married,secondary,0,0,0,1,852,1,0,0,may 7
45,blue-collar,married,primary,0,1,0,97,923,3,0,0,may 7
31,blue-collar,single,primary,0,1,0,435,159,2,0,0,may 7
31,management,divorced,tertiary,0,1,0,0,953,3,0,0,may 7
37,technician,single,tertiary,0,0,0,147,416,2,0,0,may 7
30,technician,single,tertiary,0,1,0,3,174,1,0,0,may 7
58,services,divorced,secondary,0,1,1,1109,180,1,0,0,may 7
33,services,married,secondary,0,1,0,404,139,1,0,0,may 7
39,blue-collar,married,primary,0,1,0,981,294,1,0,0,may 7
33,blue-collar,single,primary,0,1,0,95,102,1,0,0,may 7
34,services,married,secondary,0,1,0,302,124,1,0,0,may 7
36,services,divorced,secondary,0,1,1,-290,128,1,0,0,may 7
37,services,single,secondary,0,1,0,259,130,1,0,0,may 7
35,blue-collar,married,secondary,0,1,1,527,143,1,0,0,may 7
55,retired,married,secondary,0,1,0,102,74,1,0,0,may 7
34,management,single,tertiary,0,1,0,872,105,2,0,0,may 7
40,management,divorced,tertiary,0,1,0,490,477,2,0,0,may 7
42,blue-collar,single,primary,0,1,0,19,158,1,0,0,may 7
37,blue-collar,married,secondary,0,1,0,16,250,1,0,0,may 7
42,management,married,tertiary,0,1,0,386,168,1,0,0,may 7
35,technician,single,secondary,0,1,0,539,520,1,0,0,may 7
44,technician,divorced,secondary,0,1,0,-329,171,1,0,0,may 7
30,services,single,secondary,0,1,0,-174,113,1,0,0,may 7
45,entrepreneur,married,secondary,0,1,0,68,254,1,0,0,may 7
36,admin.,divorced,secondary,0,1,0,0,133,2,0,0,may 7
49,blue-collar,married,secondary,0,1,0,64,293,3,0,0,may 7
31,blue-collar,single,secondary,0,1,0,1415,485,1,0,0,may 7
31,technician,single,secondary,0,1,0,147,374,1,0,0,may 7
39,blue-collar,married,secondary,0,1,0,72,425,6,0,0,may 7
37,services,single,secondary,0,1,0,-196,207,1,0,0,may 7
33,blue-collar,married,primary,0,1,0,716,83,3,0,0,may 7
37,management,married,tertiary,0,1,0,0,228,1,0,0,may 7
42,services,married,secondary,0,1,0,-246,149,1,0,0,may 7
56,blue-collar,married,secondary,0,1,0,-203,139,1,0,0,may 7
37,admin.,single,secondary,0,1,1,245,732,2,0,1,may 7
36,services,single,secondary,0,1,0,342,142,1,0,0,may 7
29,technician,single,tertiary,0,1,0,3,359,1,0,0,may 7
54,management,married,tertiary,1,1,1,-248,112,1,0,0,may 7
38,blue-collar,married,secondary,0,1,0,376,1521,1,0,0,may 7
43,blue-collar,divorced,secondary,0,1,0,370,216,1,0,0,may 7
47,admin.,single,secondary,0,1,0,594,161,1,0,0,may 7
47,blue-collar,married,secondary,0,1,0,387,122,2,0,0,may 7
38,services,married,secondary,0,1,0,208,800,1,0,0,may 7
40,blue-collar,married,secondary,0,1,0,563,615,1,0,0,may 7
33,services,divorced,secondary,0,1,1,392,254,1,0,0,may 7
33,retired,married,secondary,0,0,0,165,111,1,0,0,may 7
37,services,married,primary,0,1,0,52,359,1,0,0,may 7
40,management,single,tertiary,0,1,0,1265,97,1,0,0,may 7
37,blue-collar,married,primary,0,1,0,693,327,3,0,0,may 7
35,technician,married,secondary,0,1,0,118,236,1,0,0,may 7
49,blue-collar,married,primary,0,1,0,3659,160,1,0,0,may 7
26,blue-collar,single,secondary,0,1,0,24,180,1,0,0,may 7
38,management,single,tertiary,0,1,0,673,184,1,0,0,may 7
52,self-employed,married,secondary,0,0,0,273,227,1,0,0,may 7
33,services,divorced,secondary,0,1,0,327,109,1,0,0,may 7
31,admin.,single,secondary,0,1,0,299,492,2,0,0,may 7
32,blue-collar,married,secondary,0,1,0,0,298,1,0,0,may 7
35,blue-collar,single,primary,0,1,0,109,83,2,0,0,may 7
55,management,divorced,tertiary,0,0,0,552,241,2,0,0,may 7
32,blue-collar,divorced,primary,0,1,0,473,204,2,0,0,may 7
45,blue-collar,married,secondary,0,1,0,154,1138,1,0,1,may 7
31,technician,married,secondary,0,1,0,344,123,1,0,0,may 7
38,admin.,married,secondary,0,1,0,8,125,1,0,0,may 7
37,services,married,secondary,0,1,0,78,295,2,0,0,may 7
