,Impact_Level,Weight,Deceased,Avail_Airbag,Seat_Belt,Front_Impact,Sex,Age,Acc_Year,Veh_Year,Role,Airbag_Deploy,Injury_Severity,Impact_Speed
276,"[40,54]",0.00021414647131281822,No,No,Yes,No,F,17,1997-01-01,1989-01-01,Driver,No,3,45.544720169897964
277,"[10,24]",0.017357579766419433,No,No,No,Yes,F,42,1997-01-01,1989-01-01,Driver,No,1,17.26794736800272
278,"[10,24]",0.00023127058598082818,No,Yes,Yes,Yes,F,81,1997-01-01,1995-01-01,Driver,Yes,1,13.91325974059001
279,"[10,24]",0.00023127058598082818,No,Yes,Yes,No,F,77,1997-01-01,1991-01-01,Driver,No,1,15.398133599251032
280,"[10,24]",0.00023127058598082818,No,Yes,Yes,No,M,85,1997-01-01,1991-01-01,Passenger,No,1,17.89180040430441
282,"[10,24]",0.0004965647660896822,No,Yes,Yes,Yes,F,72,1997-01-01,1992-01-01,Driver,Yes,3,18.29103924014516
284,"[25,39]",0.0010367433217052335,No,Yes,Yes,No,F,40,1997-01-01,1996-01-01,Driver,No,1,36.539063559303656
285,"[25,39]",0.0010367433217052335,No,Yes,Yes,Yes,F,23,1997-01-01,1996-01-01,Driver,Yes,1,26.204738839496326
286,"[10,24]",0.0047761937827515985,No,Yes,Yes,No,F,50,1997-01-01,1995-01-01,Driver,No,1,16.215895540897524
287,"[10,24]",0.0068285819962621876,No,No,Yes,Yes,M,32,1997-01-01,1990-01-01,Driver,No,0,15.908930064941831
288,"[40,54]",0.0007835276039080516,No,Yes,No,Yes,M,56,1997-01-01,1994-01-01,Driver,Yes,3,48.97041003898222
289,"[55,inf]",0.0007835276039080516,No,No,Yes,Yes,F,17,1997-01-01,1987-01-01,Driver,No,3,60.406326322453516
290,"[10,24]",0.0003428970044959143,No,Yes,Yes,Yes,M,76,1997-01-01,1996-01-01,Driver,Yes,0,18.67231494195451
291,"[10,24]",0.0003428970044959143,No,Yes,Yes,Yes,F,74,1997-01-01,1996-01-01,Passenger,Yes,3,18.377009277466573
292,"[10,24]",0.0003428970044959143,No,Yes,Yes,Yes,M,73,1997-01-01,1996-01-01,Driver,Yes,3,15.027185799048588
293,"[25,39]",0.0003054347637331368,No,No,No,Yes,M,38,1997-01-01,1987-01-01,Driver,No,3,30.52145775659273
294,"[25,39]",0.0003054347637331368,No,No,No,Yes,F,41,1997-01-01,1987-01-01,Passenger,No,3,37.06919907627879
295,"[10,24]",0.00023127058598082818,No,No,No,Yes,M,64,1997-01-01,1993-01-01,Driver,No,4,17.131306012074468
296,"[25,39]",0.0014929947078589887,No,Yes,Yes,No,F,36,1997-01-01,1994-01-01,Driver,No,1,27.351766431241582
298,"[10,24]",0.016293016238320048,No,Yes,Yes,No,F,80,1997-01-01,1990-01-01,Driver,No,0,14.912151031899633
299,"[40,54]",0.00021414647131281822,No,No,No,Yes,M,23,1997-01-01,1988-01-01,Driver,No,3,40.58556258685609
301,"[10,24]",0.00157519391417618,No,Yes,Yes,Yes,M,71,1997-01-01,1998-01-01,Driver,No,0,19.120275344144634
302,"[10,24]",0.00157519391417618,No,Yes,Yes,No,F,21,1997-01-01,1995-01-01,Driver,No,1,13.606672555828698
303,"[10,24]",0.0007999950925797437,No,No,Yes,Yes,F,25,1997-01-01,1990-01-01,Driver,No,1,27.330642213484676
304,"[40,54]",0.0003204680430051059,No,Yes,Yes,Yes,M,79,1997-01-01,1997-01-01,Driver,Yes,3,46.277536636083845
305,"[25,39]",0.0003204680430051059,No,Yes,Yes,Yes,F,26,1997-01-01,1995-01-01,Driver,Yes,2,37.394462431916686
306,"[10,24]",0.001489054951909244,No,Yes,Yes,No,M,38,1997-01-01,1994-01-01,Driver,No,0,16.251238649904707
307,"[10,24]",0.001489054951909244,No,Yes,Yes,No,F,39,1997-01-01,1994-01-01,Passenger,No,1,11.6840288833617
308,"[10,24]",0.001489054951909244,No,No,Yes,Yes,F,17,1997-01-01,1987-01-01,Driver,No,1,19.557246701349744
309,"[25,39]",0.00021414647131281822,No,No,Yes,No,M,83,1997-01-01,1992-01-01,Driver,No,3,24.323461564518567
310,"[25,39]",0.00021414647131281822,Yes,No,Yes,No,F,77,1997-01-01,1992-01-01,Passenger,No,4,26.62032806331132
311,"[25,39]",0.00021414647131281822,No,No,Yes,No,M,70,1997-01-01,1987-01-01,Driver,No,1,35.72256309324557
312,"[25,39]",0.00021414647131281822,No,No,Yes,No,F,65,1997-01-01,1987-01-01,Passenger,No,3,26.754906900892784
313,"[25,39]",0.00021414647131281822,No,No,Yes,Yes,F,42,1997-01-01,1988-01-01,Driver,No,0,35.010535309770496
314,"[25,39]",0.00021414647131281822,No,No,No,Yes,F,27,1997-01-01,1987-01-01,Driver,No,1,31.67074980171365
315,"[1,9]",0.009565122653831463,No,No,Yes,Yes,F,51,1997-01-01,1987-01-01,Driver,No,0,2.188290035302106
316,"[55,inf]",0.00023127058598082818,Yes,No,No,No,M,34,1997-01-01,1990-01-01,Driver,No,4,62.19733270474936
318,"[10,24]",0.0023627131129326595,No,Yes,Yes,Yes,M,22,1997-01-01,1995-01-01,Driver,Yes,0,17.078549291531875
320,"[10,24]",0.00023127058598082818,Yes,Yes,Yes,Yes,M,37,1997-01-01,1995-01-01,Driver,Yes,4,16.73014945034061
321,"[10,24]",0.0007507654228662538,No,Yes,No,Yes,M,31,1997-01-01,1996-01-01,Driver,Yes,1,13.920721348100068
322,"[10,24]",0.0007507654228662538,No,No,No,No,M,68,1997-01-01,1991-01-01,Driver,No,0,12.9985982664748
323,"[25,39]",0.0007507654228662538,No,Yes,No,Yes,M,45,1997-01-01,1993-01-01,Driver,Yes,2,35.05949203169578
324,"[40,54]",0.001602668528019303,No,Yes,Yes,Yes,F,61,1997-01-01,1993-01-01,Driver,Yes,1,49.13011289851199
326,"[10,24]",0.004592494021858118,No,Yes,Yes,No,M,30,1997-01-01,1995-01-01,Driver,No,1,22.644848972064686
327,"[10,24]",0.004592494021858118,No,Yes,Yes,No,F,21,1997-01-01,1995-01-01,Passenger,No,1,18.371800558622624
328,"[1,9]",0.006565948879429096,No,No,Yes,No,M,22,1997-01-01,1989-01-01,Driver,No,0,4.198487846039578
329,"[10,24]",0.0003204680430051059,No,No,Yes,Yes,M,34,1997-01-01,1994-01-01,Driver,No,1,15.900258546692642
330,"[40,54]",0.0003204680430051059,No,No,Yes,No,F,29,1997-01-01,1994-01-01,Driver,No,3,50.71232056012094
331,"[10,24]",0.0003204680430051059,No,Yes,No,Yes,F,73,1997-01-01,1995-01-01,Driver,Yes,3,17.523660072383056
332,"[10,24]",0.0003204680430051059,No,Yes,Yes,Yes,F,22,1997-01-01,1994-01-01,Driver,Yes,3,17.49002586768968
334,"[10,24]",0.003783116089482504,No,Yes,Yes,No,M,32,1997-01-01,1993-01-01,Driver,No,1,16.222538259160938
335,"[10,24]",0.003783116089482504,No,Yes,Yes,No,M,30,1997-01-01,1993-01-01,Passenger,No,1,13.8662641212995
336,"[10,24]",0.0006569370246436425,No,No,Yes,Yes,M,32,1997-01-01,1989-01-01,Driver,No,1,19.63339891721936
337,"[10,24]",0.002026641562815934,No,No,No,Yes,F,20,1997-01-01,1989-01-01,Driver,No,0,13.933152248709835
338,"[10,24]",0.0003573082170419408,No,Yes,Yes,Yes,M,73,1997-01-01,1994-01-01,Driver,Yes,2,19.38327666452338
339,"[10,24]",0.0003573082170419408,No,Yes,No,No,M,34,1997-01-01,1997-01-01,Driver,No,3,8.340970000103464
340,"[10,24]",0.0003573082170419408,No,Yes,Yes,No,M,31,1997-01-01,1994-01-01,Driver,No,0,21.966973709086318
341,"[10,24]",0.0003573082170419408,No,Yes,Yes,Yes,F,39,1997-01-01,1994-01-01,Driver,No,3,15.672834076788053
342,"[10,24]",0.0003573082170419408,No,No,Yes,Yes,F,48,1997-01-01,1989-01-01,Driver,No,0,19.474582986157404
343,"[10,24]",0.0003204680430051059,No,Yes,Yes,No,M,26,1997-01-01,1997-01-01,Driver,Yes,3,13.882369223083092
344,"[10,24]",0.0003204680430051059,No,No,Yes,Yes,M,20,1997-01-01,1993-01-01,Driver,No,0,14.773561161271633
345,"[10,24]",0.000541595485384955,No,Yes,Yes,No,F,41,1997-01-01,1997-01-01,Driver,No,0,13.308480994045421
346,"[10,24]",0.000541595485384955,No,Yes,Yes,Yes,F,41,1997-01-01,1997-01-01,Driver,Yes,1,14.15754053955349
347,"[10,24]",0.00021414647131281822,No,No,Yes,No,M,27,1997-01-01,1992-01-01,Driver,No,3,23.27760981468246
348,"[1,9]",0.00098849859097918,No,Yes,Yes,No,F,54,1997-01-01,1995-01-01,Driver,No,1,6.024585711154076
349,"[10,24]",0.004553943164339021,No,No,Yes,Yes,M,18,1997-01-01,1994-01-01,Driver,No,0,16.353332357932523
354,"[10,24]",0.00021414647131281822,No,No,No,No,F,40,1997-01-01,1988-01-01,Driver,No,3,15.88743079937773
355,"[25,39]",0.00021414647131281822,No,No,Yes,Yes,M,78,1997-01-01,1993-01-01,Driver,No,2,28.93531230520455
356,"[25,39]",0.00021414647131281822,No,No,Yes,Yes,F,83,1997-01-01,1993-01-01,Passenger,No,1,33.34320277950103
357,"[25,39]",0.0009414979937050114,No,Yes,No,Yes,F,20,1997-01-01,1994-01-01,Driver,Yes,1,32.25942128398087
358,"[40,54]",0.00023127058598082818,Yes,No,No,No,F,33,1997-01-01,1987-01-01,Driver,No,4,48.33056351737555
359,"[40,54]",0.00023127058598082818,No,No,No,No,M,37,1997-01-01,1987-01-01,Passenger,No,2,43.7535876123223
360,"[55,inf]",0.0003204680430051059,No,Yes,Yes,No,M,37,1997-01-01,1994-01-01,Driver,Yes,3,60.7379309254429
362,"[10,24]",0.006541515480687006,No,No,Yes,Yes,F,79,1997-01-01,1990-01-01,Driver,No,1,15.780113694083317
363,"[10,24]",0.0012793839051050662,No,Yes,Yes,Yes,F,17,1997-01-01,1995-01-01,Driver,Yes,1,16.60837758282889
364,"[10,24]",0.0012793839051050662,No,Yes,Yes,Yes,F,17,1997-01-01,1995-01-01,Passenger,Yes,0,15.9960242282284
365,"[10,24]",0.0012793839051050662,No,No,No,No,M,26,1997-01-01,1989-01-01,Driver,No,5,10.403890310641552
366,"[10,24]",0.0012793839051050662,No,No,No,No,M,20,1997-01-01,1989-01-01,Passenger,No,0,20.783422612800102
367,"[25,39]",0.002731253090350324,No,No,Yes,Yes,M,23,1997-01-01,1987-01-01,Driver,No,0,28.84864594285634
368,"[25,39]",0.002731253090350324,No,No,Yes,Yes,F,19,1997-01-01,1987-01-01,Passenger,No,0,37.0228522987004
369,"[25,39]",0.002731253090350324,No,No,Yes,Yes,M,34,1997-01-01,1988-01-01,Driver,No,0,37.168457207544385
370,"[10,24]",0.00842705157389562,No,No,Yes,Yes,F,34,1997-01-01,1990-01-01,Driver,No,1,13.090320966821182
371,"[25,39]",0.0002655015356846778,Yes,Yes,No,Yes,F,84,1997-01-01,1996-01-01,Driver,Yes,4,28.633526422850814
375,"[25,39]",0.00032772548817060665,No,No,No,No,M,16,1997-01-01,1989-01-01,Driver,No,2,30.866930778153673
376,"[10,24]",0.0003204680430051059,No,Yes,Yes,Yes,F,33,1997-01-01,1994-01-01,Driver,Yes,1,12.740468814972278
377,"[25,39]",0.0003204680430051059,No,No,Yes,No,M,47,1997-01-01,1994-01-01,Driver,No,3,31.5973666744322
378,"[10,24]",0.0009968619325472505,No,No,Yes,No,F,18,1997-01-01,1990-01-01,Driver,No,1,19.992030870810446
379,"[25,39]",0.0003204680430051059,No,Yes,Yes,No,M,62,1997-01-01,1994-01-01,Driver,Yes,3,32.902275802642045
381,"[25,39]",0.00021414647131281822,No,No,No,Yes,M,37,1997-01-01,1991-01-01,Driver,No,1,30.626809516233536
382,"[25,39]",0.00021414647131281822,No,No,No,Yes,F,42,1997-01-01,1991-01-01,Passenger,No,3,39.75942070840256
383,"[10,24]",0.010277924726664524,No,Yes,Yes,Yes,F,36,1997-01-01,1995-01-01,Driver,No,0,14.794255685988375
384,"[25,39]",0.00021414647131281822,No,No,No,Yes,F,30,1997-01-01,1990-01-01,Driver,No,3,37.59143369038962
385,"[40,54]",0.00021414647131281822,No,No,No,Yes,M,50,1997-01-01,1989-01-01,Driver,No,3,51.26979054641486
388,"[10,24]",0.00021414647131281822,No,Yes,Yes,No,F,17,1997-01-01,1991-01-01,Driver,No,2,16.163120477307064
389,"[10,24]",0.00021414647131281822,No,Yes,Yes,No,F,17,1997-01-01,1991-01-01,Passenger,No,3,11.088211200419122
390,"[10,24]",0.0003499816533517824,No,Yes,Yes,Yes,M,44,1997-01-01,1994-01-01,Driver,Yes,3,9.751937818360455
391,"[25,39]",0.007055290759585594,No,Yes,Yes,Yes,F,27,1997-01-01,1997-01-01,Driver,Yes,1,31.987750557804763
392,"[25,39]",0.007055290759585594,No,No,Yes,Yes,M,58,1997-01-01,1990-01-01,Driver,No,2,30.09341166051928
393,"[25,39]",0.0004965647660896822,No,No,Yes,Yes,M,63,1997-01-01,1993-01-01,Driver,No,3,29.898399628957154
394,"[25,39]",0.0004965647660896822,No,Yes,Yes,No,M,17,1997-01-01,1992-01-01,Driver,Yes,1,32.82855550416169
395,"[25,39]",0.004571240075290512,No,No,Yes,Yes,F,18,1997-01-01,1990-01-01,Driver,No,2,32.05011184813889
396,"[10,24]",0.0019767207078558668,No,Yes,Yes,Yes,M,28,1997-01-01,1995-01-01,Driver,Yes,3,17.016045641636204
397,"[10,24]",0.0019767207078558668,No,No,No,Yes,M,56,1997-01-01,1995-01-01,Passenger,No,1,16.346887467876105
398,"[10,24]",0.0019767207078558668,No,No,Yes,Yes,F,56,1997-01-01,1995-01-01,Driver,No,0,20.347970591971325
399,"[25,39]",0.0008264329285489779,No,No,Yes,Yes,F,73,1997-01-01,1989-01-01,Driver,No,1,33.20972721770402
400,"[25,39]",0.0008264329285489779,No,No,Yes,Yes,F,62,1997-01-01,1989-01-01,Passenger,No,1,36.467866938331966
401,"[10,24]",0.0008264329285489779,No,Yes,Yes,No,M,20,1997-01-01,1994-01-01,Driver,Yes,2,15.053748104558519
402,"[10,24]",0.0008264329285489779,No,Yes,Yes,No,F,45,1997-01-01,1994-01-01,Passenger,Yes,3,16.02182804801777
403,"[10,24]",0.0013160340032021098,No,Yes,No,Yes,F,26,1997-01-01,1992-01-01,Driver,Yes,3,18.929391004320777
404,"[40,54]",0.0009544404375829514,No,No,No,Yes,M,39,1997-01-01,1992-01-01,Driver,No,3,50.26405690121485
405,"[25,39]",0.001076970303482482,No,Yes,Yes,Yes,M,44,1997-01-01,1995-01-01,Driver,Yes,2,40.4492888721939
406,"[25,39]",0.001076970303482482,No,Yes,Yes,No,F,23,1997-01-01,1992-01-01,Driver,Yes,2,35.00972900864897
407,"[25,39]",0.001076970303482482,No,No,Yes,No,F,22,1997-01-01,1992-01-01,Passenger,No,3,32.22154595281772
408,"[40,54]",0.0012242791607272763,No,No,Yes,Yes,F,22,1997-01-01,1991-01-01,Driver,No,3,46.70806013618307
409,"[40,54]",0.000599758724501982,No,No,No,Yes,M,49,1997-01-01,1988-01-01,Driver,No,3,48.470821139476705
410,"[10,24]",0.030703347522488274,No,Yes,Yes,No,F,24,1997-01-01,1993-01-01,Driver,No,1,15.132068913160596
411,"[10,24]",0.030703347522488274,No,Yes,Yes,No,F,50,1997-01-01,1993-01-01,Passenger,No,0,19.40202482343138
412,"[10,24]",0.007253626368217163,No,Yes,Yes,Yes,M,47,1997-01-01,1997-01-01,Driver,Yes,1,10.865602867700074
413,"[10,24]",0.06990692585787675,No,No,Yes,No,M,56,1997-01-01,1991-01-01,Driver,No,1,16.51048773080956
414,"[40,54]",0.0005126002639792461,Yes,No,Yes,Yes,F,38,1997-01-01,1989-01-01,Driver,No,4,51.78394601229796
415,"[10,24]",0.005310808297061797,No,Yes,Yes,No,F,33,1997-01-01,1995-01-01,Driver,No,1,11.766233057884083
416,"[10,24]",0.005310808297061797,No,No,Yes,Yes,M,45,1997-01-01,1987-01-01,Driver,No,1,21.479849342353113
417,"[25,39]",0.030322210693876302,No,No,Yes,Yes,M,17,1997-01-01,1987-01-01,Driver,No,0,30.057690608982103
418,"[10,24]",0.030322210693876302,No,No,No,No,M,18,1997-01-01,1993-01-01,Driver,No,0,17.089968372966077
422,"[55,inf]",0.0006343698260954722,No,Yes,Yes,Yes,F,31,1997-01-01,1996-01-01,Driver,Yes,3,60.53156992622126
423,"[10,24]",0.0044641581998712465,No,Yes,No,No,F,24,1997-01-01,1995-01-01,Driver,Yes,3,16.37463872323232
426,"[10,24]",0.005728024995987644,No,Yes,No,No,F,62,1997-01-01,1996-01-01,Driver,Yes,2,12.842862021259029
427,"[10,24]",0.005728024995987644,No,No,Yes,Yes,M,35,1997-01-01,1991-01-01,Driver,No,0,16.92656692199021
430,"[25,39]",0.0013306525713221095,No,No,Yes,Yes,M,33,1997-01-01,1994-01-01,Driver,No,2,35.30237415458835
431,"[10,24]",0.0006511656277683407,No,No,Yes,Yes,F,29,1997-01-01,1991-01-01,Driver,No,1,16.82873287417451
432,"[10,24]",0.0006511656277683407,No,No,No,No,F,30,1997-01-01,1989-01-01,Driver,No,3,19.857597011990073
433,"[25,39]",0.0008856329455519636,No,Yes,Yes,Yes,M,17,1997-01-01,1992-01-01,Driver,Yes,1,33.90127181328647
434,"[25,39]",0.0008856329455519636,No,Yes,Yes,Yes,F,20,1997-01-01,1995-01-01,Driver,Yes,3,26.947894708655156
435,"[25,39]",0.000599758724501982,No,Yes,Yes,Yes,M,66,1997-01-01,1996-01-01,Driver,Yes,2,37.35496640639235
436,"[40,54]",0.000599758724501982,No,No,Yes,Yes,M,41,1997-01-01,1989-01-01,Driver,No,3,54.43663966366536
439,"[10,24]",0.011792052423664075,No,No,Yes,Yes,F,35,1997-01-01,1991-01-01,Driver,No,1,12.723165545990298
440,"[40,54]",0.0005428914577353624,Yes,No,No,No,M,37,1997-01-01,1987-01-01,Driver,No,4,49.089498973911304
441,"[40,54]",0.0006718839057567721,No,Yes,No,Yes,F,67,1997-01-01,1995-01-01,Driver,Yes,3,51.74307330185633
442,"[40,54]",0.013239066032444508,No,Yes,Yes,Yes,M,31,1997-01-01,1994-01-01,Driver,Yes,1,48.172479081600635
443,"[40,54]",0.013239066032444508,No,No,No,Yes,M,31,1997-01-01,1992-01-01,Driver,No,1,50.47067262114896
444,"[25,39]",0.0006343698260954722,No,Yes,Yes,No,F,18,1997-01-01,1996-01-01,Driver,Yes,3,34.8156831528949
445,"[25,39]",0.0006343698260954722,No,Yes,Yes,No,F,18,1997-01-01,1996-01-01,Passenger,Yes,3,30.216416090466662
446,"[10,24]",0.0006343698260954722,No,No,Yes,Yes,M,23,1997-01-01,1988-01-01,Driver,No,2,15.380618401367911
447,"[10,24]",0.006126337778272759,No,Yes,Yes,Yes,F,47,1997-01-01,1996-01-01,Driver,Yes,1,12.08281593437347
448,"[25,39]",0.006126337778272759,No,No,Yes,Yes,F,39,1997-01-01,1988-01-01,Driver,No,1,28.970363634495456
449,"[25,39]",0.005378388935307268,No,Yes,Yes,Yes,F,24,1997-01-01,1996-01-01,Driver,No,2,28.02704951869288
450,"[25,39]",0.005378388935307268,No,Yes,No,No,F,50,1997-01-01,1994-01-01,Driver,Yes,3,33.329198132761135
451,"[10,24]",0.0005126002639792461,Yes,No,No,Yes,M,19,1997-01-01,1989-01-01,Driver,No,4,15.3342760650188
452,"[10,24]",0.0005126002639792461,No,No,No,Yes,F,19,1997-01-01,1989-01-01,Passenger,No,1,18.552443264943662
455,"[25,39]",0.0006711754408760131,No,Yes,Yes,No,M,45,1997-01-01,1996-01-01,Driver,No,3,33.089623589143464
456,"[40,54]",0.0006711754408760131,No,Yes,Yes,Yes,F,46,1997-01-01,1996-01-01,Driver,Yes,1,53.572706699898895
457,"[10,24]",0.011002580626550811,No,No,No,Yes,F,28,1997-01-01,1989-01-01,Driver,No,1,18.781112140551524
458,"[10,24]",0.0011103199919818589,No,Yes,No,No,F,34,1997-01-01,1994-01-01,Driver,Yes,0,16.300379832664806
459,"[55,inf]",0.0005126002639792461,Yes,No,No,Yes,F,76,1997-01-01,1993-01-01,Driver,No,4,59.53351377023062
460,"[10,24]",0.032893298881222666,No,No,Yes,Yes,M,42,1997-01-01,1987-01-01,Driver,No,2,21.291877780526328
461,"[40,54]",0.000599758724501982,No,No,No,No,F,21,1997-01-01,1987-01-01,Driver,No,3,47.884687668809214
464,"[10,24]",0.000599758724501982,No,Yes,No,No,M,20,1997-01-01,1996-01-01,Driver,Yes,1,13.489965382027753
465,"[25,39]",0.00011497866699904474,No,Yes,No,No,M,21,1997-01-01,1993-01-01,Driver,Yes,3,34.28354203037582
466,"[10,24]",0.00011421836321976348,No,Yes,Yes,Yes,M,28,1997-01-01,1994-01-01,Driver,Yes,3,14.445699849349923
467,"[10,24]",0.00011421836321976348,No,Yes,Yes,Yes,F,36,1997-01-01,1994-01-01,Passenger,Yes,2,8.044816678248392
468,"[25,39]",0.0011168516926404653,No,Yes,No,No,M,45,1997-01-01,1996-01-01,Driver,No,1,37.139172480594084
469,"[25,39]",0.0011168516926404653,No,Yes,No,No,F,39,1997-01-01,1996-01-01,Passenger,No,3,33.13182333392347
470,"[25,39]",0.0028998158941466296,No,Yes,No,Yes,M,20,1997-01-01,1994-01-01,Driver,Yes,0,31.0111986711213
471,"[25,39]",0.0028998158941466296,No,Yes,No,Yes,M,20,1997-01-01,1994-01-01,Passenger,Yes,0,29.573386219251823
472,"[25,39]",0.00020151506079583807,No,No,Yes,No,M,18,1997-01-01,1989-01-01,Driver,No,2,34.13558713330106
473,"[25,39]",0.00020151506079583807,Yes,No,Yes,No,F,17,1997-01-01,1989-01-01,Passenger,No,4,32.35772061848363
474,"[25,39]",0.0003174441075181395,No,No,No,Yes,M,41,1997-01-01,1993-01-01,Driver,No,1,28.096712762182623
475,"[10,24]",0.0003174441075181395,No,Yes,Yes,Yes,F,54,1997-01-01,1991-01-01,Driver,Yes,3,22.733639909552636
476,"[10,24]",0.0003174441075181395,No,Yes,Yes,No,M,16,1997-01-01,1992-01-01,Driver,No,0,19.229094578617822
477,"[10,24]",0.0003174441075181395,No,Yes,Yes,No,M,17,1997-01-01,1992-01-01,Passenger,No,0,18.121583701617798
478,"[25,39]",0.012034589329258816,No,Yes,No,Yes,M,25,1997-01-01,1995-01-01,Driver,Yes,2,27.81045162826074
479,"[25,39]",0.012034589329258816,No,No,Yes,No,F,24,1997-01-01,1990-01-01,Driver,No,0,30.773776832743533
480,"[40,54]",0.0003502754070845951,No,No,No,Yes,F,20,1997-01-01,1991-01-01,Driver,No,3,44.13151693568354
481,"[40,54]",0.0003502754070845951,No,No,No,Yes,M,22,1997-01-01,1991-01-01,Passenger,No,3,46.26337654536455
482,"[55,inf]",0.00025231717696440114,No,No,No,No,M,24,1997-01-01,1987-01-01,Driver,No,3,63.21642789622423
483,"[55,inf]",0.00025231717696440114,Yes,No,No,No,M,33,1997-01-01,1987-01-01,Passenger,No,4,61.19105500725708
484,"[40,54]",0.0003887053072046501,No,Yes,No,Yes,F,31,1997-01-01,1995-01-01,Driver,Yes,1,51.476101447379484
485,"[40,54]",0.0003887053072046501,Yes,No,Yes,No,M,62,1997-01-01,1987-01-01,Driver,No,3,50.207226064650655
486,"[25,39]",0.00010829144966699915,No,Yes,No,Yes,M,31,1997-01-01,1994-01-01,Driver,Yes,3,36.996974101802465
488,"[55,inf]",0.00013032297963700253,No,Yes,Yes,No,M,33,1997-01-01,1996-01-01,Driver,Yes,3,60.090478100046546
489,"[25,39]",0.00013032297963700253,No,No,Yes,Yes,M,45,1997-01-01,1989-01-01,Driver,No,2,29.819735931865964
490,"[25,39]",0.00013032297963700253,No,Yes,Yes,No,M,66,1997-01-01,1995-01-01,Driver,Yes,2,33.25907036946233
491,"[25,39]",0.00013032297963700253,Yes,Yes,Yes,No,F,63,1997-01-01,1995-01-01,Passenger,Yes,3,35.046535935167846
494,"[25,39]",0.00018727664456547912,No,Yes,No,Yes,M,28,1997-01-01,1990-01-01,Driver,Yes,1,30.959339691821107
495,"[25,39]",0.00018727664456547912,No,No,Yes,Yes,M,42,1997-01-01,1990-01-01,Passenger,No,3,30.685213361383443
496,"[40,54]",0.00026408460591310185,No,No,No,Yes,M,39,1997-01-01,1988-01-01,Driver,No,3,45.32653679079475
497,"[40,54]",0.00026408460591310185,Yes,Yes,Yes,No,M,70,1997-01-01,1990-01-01,Driver,Yes,4,54.77197454090985
500,"[10,24]",0.03258560048584606,No,No,No,No,M,28,1997-01-01,1991-01-01,Driver,No,1,11.659216187558123
501,"[10,24]",0.03258560048584606,No,No,Yes,No,M,19,1997-01-01,1991-01-01,Passenger,No,0,18.253444076988156
502,"[25,39]",0.00021653106043966014,No,Yes,No,No,F,50,1997-01-01,1995-01-01,Driver,No,3,31.19691316052473
503,"[55,inf]",0.00017720261948899675,No,No,Yes,Yes,F,54,1997-01-01,1991-01-01,Driver,No,3,61.66320737267215
504,"[55,inf]",0.00017720261948899675,Yes,No,Yes,No,F,26,1997-01-01,1990-01-01,Driver,No,4,65.08112724153841
505,"[55,inf]",0.00023557321418603177,No,Yes,No,Yes,F,41,1997-01-01,1992-01-01,Driver,Yes,1,59.817118732363646
506,"[55,inf]",0.00010576862348983601,No,No,Yes,Yes,F,55,1997-01-01,1992-01-01,Driver,No,3,60.55259094160957
507,"[40,54]",0.00010576862348983601,No,Yes,Yes,No,M,38,1997-01-01,1994-01-01,Driver,Yes,3,46.42567945174198
508,"[25,39]",9.868397463597957e-05,No,No,No,Yes,M,16,1997-01-01,1994-01-01,Driver,No,0,30.250581959257758
509,"[25,39]",9.868397463597957e-05,No,No,No,Yes,F,17,1997-01-01,1994-01-01,Passenger,No,0,33.79227839715485
510,"[10,24]",0.0011205149744754864,No,No,Yes,No,M,42,1997-01-01,1988-01-01,Driver,No,3,21.140231708468622
511,"[1,9]",0.0011205149744754864,No,No,Yes,No,M,37,1997-01-01,1992-01-01,Driver,No,2,9.378827120637546
512,"[25,39]",0.00536342477455191,No,Yes,Yes,No,M,37,1997-01-01,1994-01-01,Driver,No,2,34.02212310684341
513,"[10,24]",0.0001936873877948706,No,Yes,Yes,Yes,M,18,1997-01-01,1997-01-01,Driver,Yes,3,20.822557410898664
519,"[10,24]",0.00011402828727494317,No,Yes,Yes,No,F,27,1997-01-01,1995-01-01,Driver,No,1,11.197982105093386
520,"[10,24]",0.00011402828727494317,No,No,No,No,F,19,1997-01-01,1989-01-01,Passenger,No,1,14.316905563646568
523,"[25,39]",0.00038196625098011714,No,No,No,No,M,68,1997-01-01,1989-01-01,Driver,No,1,34.881488574064115
524,"[25,39]",0.00038196625098011714,No,No,No,No,F,68,1997-01-01,1989-01-01,Passenger,No,3,28.05541235265717
